facility_id,facility_code,name,county,district,type,owner,nearest_town,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
5676,20038,Nyayiera Dispensary,Siaya,Rarieda,Dispensary,Ministry of Health,Oyude market,0,0,f,f,Operational,0.066667,34.283333
5677,10896,Nyeri (Islamic Foundation) Clinic,Nyeri,Nyeri Central,Dispensary,Supreme Council for Kenya Muslims,Nyeri Town,0,0,f,f,Not-Operational,-0.416667,36.95
5678,21003,Nyeri County Beyond Zero Clinic,Nyeri,Nyeri Central,Health Centre,Ministry of Health,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5679,19773,Nyeri Endoscopy & Surgicare Centre,Nyeri,Nyeri Central,Medical Clinic,Private Practice - Medical Specialist,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5680,19768,Nyeri Good Shepherd Primary Clinic,Nyeri,Nyeri Central,Medical Clinic,Private Enterprise (Institution),,0,0,f,f,Operational,-0.416667,36.95
5681,10899,Nyeri High School Clinic,Nyeri,Nyeri Central,Dispensary,Academic (if registered),Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5682,19767,Nyeri High School Dispensary,Nyeri,Nyeri Central,Medical Clinic,Academic (if registered),MATHARI,0,0,f,f,Operational,-0.416667,36.95
5683,17002,Nyeri Hill (PCEA) Dispensary,Nyeri,Tetu,Dispensary,Christian Health Association of Kenya,,0,0,f,f,Unknown,-0.416667,36.95
5684,10900,Nyeri Hospice,Nyeri,Nyeri Central,Medical Clinic,Non-Governmental Organizations,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5685,20865,Nyeri Medical & Diabetic Centre,Nyeri,Kieni West,Medical Clinic,Private Practice - Clinical Officer,Mweiga Township,0,0,f,f,Operational,-0.416667,36.95
5686,10903,Nyeri Provincial General Hospital (PGH),Nyeri,Nyeri Central,Provincial General Hospital,Ministry of Health,Nyeri Town,323,61,f,f,Operational,-0.416667,36.95
5687,10904,Nyeri Surgical Care Centre,Nyeri,Nyeri Central,Medical Clinic,Private Practice - Medical Specialist,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5688,19763,Nyeri Technical Dispensary,Nyeri,Nyeri Central,Dispensary,Academic (if registered),,0,0,f,f,Operational,-0.416667,36.95
5689,10905,Nyeri Town Health Centre,Nyeri,Nyeri Central,Health Centre,Ministry of Health,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5690,10906,Nyeri Youth Heath Centre (Family Health Options Ke,Nyeri,Nyeri Central,VCT Centre (Stand-Alone),Non-Governmental Organizations,Nyeri Town,0,0,f,f,Operational,-0.416667,36.95
5691,18052,Nyikendo Medical Clinic,Migori,Migori,Medical Clinic,Private Enterprise (Institution),Nyikendo Migori,2,0,f,f,Operational,-1.066667,34.466667
5692,13129,Nyina Wa Mumbi Dispensary,Nairobi,Dagoretti North,Dispensary,Other Faith Based,Precious  Blood Riruta,0,0,f,f,Operational,-1.286389,36.817223
5693,18523,Nyongores Dispensary,Bomet,Bomet Central,Dispensary,Ministry of Health,Near Ndarawetta,0,0,f,f,Operational,-0.783333,35.35
5694,15375,Nyonjoro Maternity Home,Nakuru,Nakuru North,Maternity Home,Private Enterprise (Institution),Nyonjoro,6,2,f,f,Operational,-0.303099,36.080026
5695,15376,Nyonjoro Medical Clinic (Nakuru),Nakuru,Nakuru,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
5696,19191,Nyota Njema Medical Clinic,Meru,Igembe North,Medical Clinic,Private Practice - Nurse / Midwife,Antubetwe Market,0,0,f,f,Operational,0.05,37.65
5697,15377,Nys Dispensary (Gilgil),Nakuru,Gilgil,Dispensary,Ministry of Health,Gilgil,0,0,f,f,Operational,-0.303099,36.080026
5698,15378,Nys Dispensary (Keiyo),Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,FLOURSPAR,0,0,f,f,Operational,0.514277,35.269779
5699,11723,Nys Dispensary (Kilindini),Mombasa,Likoni,Dispensary,Ministry of Health,Mombasa,0,0,f,f,Operational,-4.043477,39.668205
5700,15379,Nys Dispensary (Kirimun),Samburu,Samburu Central,Dispensary,Ministry of Health,Kirimun,0,0,f,f,Operational,1.316667,36.983333
5701,15380,Nys Karate Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,Karati Shopping centre,0,0,f,f,Operational,-0.303099,36.080026
5702,21188,Nyumba Kubwa Community Clinic(Darajani),Nairobi,Kibra,Dispensary,Ministry of Health,Nakumat Prestige,0,0,f,f,Pending Opening,-1.286389,36.817223
5703,13131,Nyumbani Diagnostic Laboratory and Medical Clinic,Nairobi,Langata,Medical Clinic,Non-Governmental Organizations,Karen Shopping center,2,0,f,f,Operational,-1.286389,36.817223
5704,18199,Nyumbani Village Catholic Dispensary,Kitui,Lower Yatta,Dispensary,Christian Health Association of Kenya,Kwa Vonza,0,0,f,f,Operational,-1.366667,38.016667
5705,12687,Nzaini Dispensary,Machakos,Machakos,Dispensary,Ministry of Health,Kola,4,0,f,f,Operational,-1.516667,37.266667
5706,16992,Nzangathi health centre,Kitui,Nzambani,Dispensary,Ministry of Health,Nzangathi market,1,0,f,f,Operational,-1.366667,38.016667
5707,12689,Nzatani Dispensary (Mwingi),Kitui,Mwingi West,Dispensary,Ministry of Health,Nzatani,1,0,f,f,Operational,-1.366667,38.016667
5708,16929,Nzauni Dispensary,Kitui,Mwingi West,Dispensary,Ministry of Health,,0,0,f,f,Operational,-1.366667,38.016667
5709,12690,Nzawa Health Centre,Kitui,Mwingi West,Health Centre,Ministry of Health,Nzawa,13,0,f,f,Operational,-1.366667,38.016667
5710,12691,Nzeluni Health Centre,Kitui,Mwingi West,Health Centre,Ministry of Health,Nzeluni,0,0,f,f,Operational,-1.366667,38.016667
5711,12692,Nzeveni Dispensary,Makueni,Kibwezi,Health Centre,Ministry of Health,Nzeveni,3,0,f,f,Operational,-1.8,37.616667
5712,20298,Nzikani community centre,Kitui,Mwingi East,Dispensary,Private Practice - Unspecified,Nzikani,0,0,f,f,Operational,-1.366667,38.016667
5713,12693,Nziu Health Centre,Makueni,Makueni,Health Centre,Ministry of Health,Nziu Mkt,1,0,f,f,Operational,-1.8,37.616667
5714,15381,Nzoia Dispensary (Trans Nzoia East),Trans Nzoia,Trans Nzoia East,Dispensary,Ministry of Health,Kitale,0,0,f,f,Operational,1.016667,34.983333
5715,16086,Nzoia Matete Dispensary,Kakamega,Matete,Dispensary,Ministry of Health,Lwandeti,0,0,f,f,Operational,0.284767,34.752308
5716,18111,Nzoia Medical Centre,Bungoma,Bungoma South,Nursing Home,Private Practice - Unspecified,Nzoia Market,16,0,f,f,Operational,0.566667,34.566667
5717,16085,Nzoia Sugar Dispensary,Bungoma,Bungoma South,Dispensary,Company Medical Service,Bungoma,0,0,f,f,Operational,0.566667,34.566667
5718,19626,Nzukini Dispensary,Machakos,Masinga,Dispensary,Ministry of Health,Nzukini,0,1,f,f,Operational,-1.516667,37.266667
5719,12695,Nzunguni Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,Kitui,0,0,f,f,Operational,-1.366667,38.016667
5720,10907,Oaklands Estate Dispensary,Kiambu,Ruiru,Dispensary,Company Medical Service,Ruiru Town,0,0,f,f,Operational,-1.166667,36.833333
5721,21129,Oasis Care Centre Andapol Clinic Awendo,Migori,Awendo,Medical Clinic,Private Practice - Clinical Officer,Awendo,2,1,f,f,Operational,-1.066667,34.466667
5722,20051,Oasis Doctors Plaza Medical Centre,Migori,Migori,Medical Clinic,Private Practice - Medical Specialist,Migori Town Centre  Opposite KCB Bank Migori Branch,4,0,f,f,Operational,-1.066667,34.466667
5723,20924,Oasis Doctors Plaza-Nyamira,Nyamira,Nyamira,Medical Clinic,Private Practice - Medical Specialist,Nyamira,2,0,f,f,Operational,-0.633333,34.933333
5724,11912,Oasis Medical Center,Kilifi,Kilifi South,Dispensary,Christian Health Association of Kenya,Mtwapa,9,1,f,f,Operational,-3.633333,39.85
5725,18436,Oasis Medical Clinic,Nairobi,Embakasi North,Medical Clinic,Private Practice - Unspecified,Dandora  41,0,0,f,f,Operational,-1.286389,36.817223
5726,17991,Oasis Mission Hospital,Kiambu,Kikuyu,Other Hospital,Other Faith Based,Wangige,7,2,f,f,Operational,-1.286389,36.817223
5727,21185,Oasis of Hope Medical Centre,Bungoma,Bungoma East,Medical Clinic,Private Practice - Clinical Officer,Sweet Waters,0,0,f,f,Operational,0.566667,34.566667
5728,20619,Oasis Specialist Hospital,Kisii,Kisii Central,Other Hospital,Private Practice - Medical Specialist,Kisii Municipal Mkt,300,6,f,f,Operational,-0.683333,34.766667
5729,13950,Obalwanda Dispensary,Homa Bay,Mbita,Dispensary,Ministry of Health,Luanda,0,0,f,f,Operational,-0.516667,34.45
5730,16087,Obekai Dispensary,Busia,Teso South,Dispensary,Ministry of Health,Amukura,0,0,f,f,Operational,0.46,34.11
5731,13953,Ober Health Centre,Homa Bay,Rachuonyo South,Health Centre,Ministry of Health,Mikae Market,5,0,f,f,Operational,-0.516667,34.45
5732,13954,Ober Kamoth Health Centre,Kisumu,Kisumu West,Health Centre,Local Authority,Obambo,7,0,f,f,Operational,-0.10221,34.761711
5733,13955,Oboch Dispensary,Kisumu,Nyakach,Dispensary,Ministry of Health,Oboch,0,0,f,f,Operational,-0.10221,34.761711
5734,13956,Obumba Dispensary,Kisumu,Muhoroni,Dispensary,Ministry of Health,Ombeyi,0,0,f,f,Operational,-0.10221,34.761711
5735,13957,Obunga Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Rangwe,0,0,f,f,Operational,-0.516667,34.45
5736,19866,Obuya Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Ndiru Market,2,1,f,f,Operational,-0.516667,34.45
5737,13958,Obwanda Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Ndiru,1,0,f,f,Operational,-0.516667,34.45
5738,20568,Obware Health Centre,Migori,Nyatike,Health Centre,Ministry of Health,Sori,15,4,f,f,Operational,-1.066667,34.466667
5739,20085,Ocean Breeze Medical Facilty,Mombasa,Kisauni,Nursing Home,Private Practice - General Practitioner,Bamburi,10,4,f,f,Operational,-4.043477,39.668205
5740,15382,Ochii Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
5741,11725,Oda Dispensary,Tana River,Tana Delta,Dispensary,Ministry of Health,Tarasaa,2,0,f,f,Operational,-1.5,40.033333
5742,12698,Odda Dispensary (Moyale),Marsabit,Moyale,Dispensary,Ministry of Health,Moyale,0,0,f,f,Operational,2.333333,37.983333
5743,19492,Odeon Medical Centre (Nairobi),Nairobi,Starehe,Medical Clinic,Private Practice - General Practitioner,,0,0,f,f,Operational,-1.286389,36.817223
5744,17515,Oding Dispensary,Siaya,Gem,Dispensary,Ministry of Health,Lwanda Market,4,2,f,f,Operational,0.066667,34.283333
5745,13132,Ofafa I Clinic,Nairobi,Makadara,Medical Clinic,Local Authority,Maringo,0,0,f,f,Operational,-1.286389,36.817223
5746,13962,Ogande Dispensary,Homa Bay,Homa Bay,Dispensary,Christian Health Association of Kenya,Rodi Kopany,5,0,f,f,Operational,-0.516667,34.45
5747,13963,Ogango Dispensary,Nyamira,Manga,Dispensary,Ministry of Health,Nyaikuro,1,0,f,f,Operational,-0.633333,34.933333
5748,16257,Ogembo Medical Clinic,Kisii,Gucha,Medical Clinic,Private Practice - Clinical Officer,Ogembo,0,0,f,f,Operational,-0.683333,34.766667
5749,13965,Ogen Dispensary,Kisumu,Muhoroni,Dispensary,Ministry of Health,Soghor,0,0,f,f,Operational,-0.10221,34.761711
5750,15383,Ogirgir Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
5751,20960,Ogongo Community Dispensary,Migori,Nyatike,Dispensary,Ministry of Health,KABOBO,4,0,f,f,Operational,-1.066667,34.466667
5752,13967,Ogongo Sub-District Hospital,Homa Bay,Mbita,Sub-District Hospital,Ministry of Health,Ogongo,7,0,f,f,Operational,-0.516667,34.45
5753,13968,Ogra Health Centre,Kisumu,Muhoroni,Health Centre,Non-Governmental Organizations,Ombeyi,15,4,f,f,Operational,-0.10221,34.761711
5754,16088,Ojm Medical Clinic,Vihiga,Emuhaya,Medical Clinic,Private Practice - Nurse / Midwife,Luanda,1,0,f,f,Operational,0.083333,34.716667
5755,13971,Ojola Dispensary,Kisumu,Kisumu West,Dispensary,Local Authority,Kisian,0,0,f,f,Operational,-0.10221,34.761711
5756,20152,Ojwando Dispensary,Homa Bay,Rachuonyo South,Dispensary,Ministry of Health,Near Ouru Market,0,0,f,f,Operational,-0.516667,34.45
5757,20666,Okana Dispensary,Kisumu,Nyando,Dispensary,Ministry of Health,No Okana,1,1,f,f,Operational,-0.10221,34.761711
5758,13972,Okiki Amayo Health Centre,Homa Bay,Rachuonyo North,Health Centre,Ministry of Health,Kodula Market,7,3,f,f,Operational,-0.516667,34.45
5759,15385,Okilgei Dispensary,Nakuru,Rongai,Dispensary,Ministry of Health,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
5760,13973,Okitta Maternity Nursing Home,Homa Bay,Rachuonyo South,Nursing Home,Private Enterprise (Institution),Kadongo Market,26,0,f,f,Operational,-0.516667,34.45
5761,17245,Okook Dispensary,Busia,Teso South,Dispensary,Ministry of Health,Malaba,0,0,f,f,Operational,0.46,34.11
5762,10909,Ol Jabet Medical Clinic,Laikipia,Nyahururu,Medical Clinic,Private Practice - Clinical Officer,Nyahururu,0,0,f,f,Operational,0.366667,37.033333
5763,10910,Ol Jororok Medical Clinic,Nyandarua,Nyandarua West,Medical Clinic,Private Practice - Nurse / Midwife,Nyahururu,0,0,f,f,Operational,-0.183333,36.366667
5764,13974,Olando Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,Olando Market,0,0,f,f,Operational,-0.516667,34.45
5765,15386,Ol-Arabel Dispensary,Baringo,Marigat,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
5766,13976,Olasi Dispensary (Nyando),Kisumu,Nyando,Dispensary,Ministry of Health,Katito,3,0,f,f,Operational,-0.10221,34.761711
5767,15387,Olasiti (AIC) Dispensary,Narok,Narok North,Dispensary,Christian Health Association of Kenya,Narok,0,0,f,f,Operational,-1.083333,35.866667
5768,15388,Olbutyo Health Centre,Bomet,Chepalungu,Health Centre,Ministry of Health,Olbutyo Market,9,0,f,f,Operational,-0.783333,35.35
5769,17802,Olchekut Community Based Clinic,Narok,Narok North,Medical Clinic,Private Practice - Nurse / Midwife,Narok,0,0,f,f,Operational,-1.083333,35.866667
5770,16328,Olchobosei Clinic,Narok,Trans Mara East,Medical Clinic,Private Enterprise (Institution),Olchobosei Market,4,0,f,f,Operational,-1.083333,35.866667
5771,15389,Olchorro Health Centre,Narok,Narok North,Health Centre,Ministry of Health,Narok,3,0,f,f,Operational,-1.083333,35.866667
5772,10912,Old Mawingu Health Centre,Nyandarua,Kipipiri,Health Centre,Ministry of Health,Mawingu,13,0,f,f,Operational,-0.183333,36.366667
5773,15390,Oldanyati Health Centre,Narok,Trans Mara West - Dikirr,Health Centre,Ministry of Health,Kilgoris,24,0,f,f,Operational,-1.083333,35.866667
5774,15391,Oldepesi Dispensary,Bomet,Sotik,Dispensary,Ministry of Health,Ndanai,0,0,f,f,Operational,-0.783333,35.35
5775,15392,Olderkesi Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Olderkesi Market,0,0,f,f,Operational,-1.083333,35.866667
5776,17671,Oldoinyo Oibor Dispensary,Kajiado,Loitoktok,Dispensary,Ministry of Health,Kimana Market,4,2,f,f,Operational,-1.85,36.783333
5777,15393,Oldonyo Nyokie Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Magadi,0,0,f,f,Operational,-1.85,36.783333
5778,15394,Oldonyorok (Cog) Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Other Faith Based,Oldonyorok Market,7,0,f,f,Operational,-1.083333,35.866667
5779,15395,Oldorko Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Magadi,0,0,f,f,Operational,-1.85,36.783333
5780,15397,Olendeem Dispensary,Narok,Narok North,Dispensary,Other Faith Based,Narok,0,0,f,f,Operational,-1.083333,35.866667
5781,15398,Olenguruone Sub-District Hospital,Nakuru,Kuresoi,Sub-District Hospital,Ministry of Health,Olenguruone,24,0,f,f,Operational,-0.303099,36.080026
5782,16330,Olenkasurai Dispensary,Narok,Narok North,Dispensary,Other Faith Based,Narok,0,0,f,f,Operational,-1.083333,35.866667
5783,15399,Olepolos Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Ololulunga,0,0,f,f,Operational,-1.083333,35.866667
5784,19268,Olepolos Medical Clinic,Kajiado,Kajiado Central,Medical Clinic,Private Practice - General Practitioner,,0,0,f,f,Operational,-1.85,36.783333
5785,15400,Olereko Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Operational,-1.083333,35.866667
5786,19738,Olesere Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Ololulunga,0,0,f,f,Operational,-1.083333,35.866667
5787,15401,Oletukat Dispensary,Narok,Narok North,Dispensary,Ministry of Health,Narok,0,0,f,f,Operational,-1.083333,35.866667
5788,15402,Olgulului Health Centre,Kajiado,Loitoktok,Health Centre,Ministry of Health,Namanga,20,4,f,f,Operational,-1.85,36.783333
5789,15403,Olgumi Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Ngong,0,0,f,f,Operational,-1.85,36.783333
5790,17675,Olive Health Care International,Kiambu,Kikuyu,Medical Clinic,Private Practice - Nurse / Midwife,Kinoo Market,0,0,f,f,Operational,-1.286389,36.817223
5791,16509,Olive Health Care/Laboratory,Kirinyaga,Kirinyaga West,Medical Clinic,Private Practice - Nurse / Midwife,Sagana,0,0,f,f,Operational,-0.5,37.283333
5792,18797,Olive Link Health Care,Nairobi,Makadara,Health Centre,Non-Governmental Organizations,Tuskys Lungalunga,6,0,f,f,Operational,-1.286389,36.817223
5793,18196,Olive Medical Clinic Kitengela,Kajiado,Kajiado North,Medical Clinic,Private Practice - Nurse / Midwife,Kitengela,0,0,f,f,Operational,-1.85,36.783333
5794,15404,Oljabet Health Centre,Laikipia,Nyahururu,Health Centre,Ministry of Health,Marmanet,10,0,f,f,Operational,0.366667,37.033333
5795,17428,Oljabet Medical Clinic,Laikipia,Nyahururu,Nursing Home,Private Practice - Clinical Officer,Oljabet,25,0,f,f,Operational,0.366667,37.033333
5796,15405,Oljogi Dispensary,Laikipia,Laikipia North,Dispensary,Private Enterprise (Institution),Ilpolei,4,1,f,f,Operational,0.366667,37.033333
5797,15406,Ol-Jorai Dispensary,Nakuru,Gilgil,Health Centre,Ministry of Health,Kongasis shopping centre,5,0,f,f,Operational,-0.303099,36.080026
5798,10914,Oljororok Catholic Dispensary,Nyandarua,Nyandarua West,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nyahururu,0,0,f,f,Operational,-0.183333,36.366667
5799,10915,Olkalou (ACK) Dispensary,Nyandarua,Nyandarua Central,Dispensary,Christian Health Association of Kenya,Nyahururu,0,0,f,f,Operational,-0.183333,36.366667
5800,20565,Olkaria Community Health Centre(Naivasha),Nakuru,Naivasha,Health Centre,Ministry of Health,Naivasha town,3,0,f,f,Pending Opening,-0.303099,36.080026
5801,15408,Olkinyei Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Olkinyei,0,0,f,f,Operational,-1.083333,35.866667
5802,15409,Olkiramatian Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Magadi,0,0,f,f,Operational,-1.85,36.783333
5803,15411,Olkoroi Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Oloolaimutia,0,0,f,f,Operational,-1.083333,35.866667
5804,12696,Oll Mwea Hospital Clinic Embu (Satelite),Embu,Manyatta,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Embu,0,0,f,f,Operational,-0.533333,37.45
5805,15412,Ollessos Holy Family Dispensary,Nandi,Nandi East,Dispensary,Ministry of Health,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
5806,21221,Olliven Medicare Health Clinic,Nakuru,Rongai,Medical Clinic,Private Practice - Clinical Officer,Olive,0,0,f,f,Operational,-0.303099,36.080026
5807,15414,Olmekenyu Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Ololulunga,0,0,f,f,Operational,-1.083333,35.866667
5808,15416,Olmoran Catholic Dispensary,Laikipia,Laikipia West,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Olmoran Centre,0,0,f,f,Operational,0.366667,37.033333
5809,15417,Olmoran Health Centre,Laikipia,Laikipia West,Health Centre,Ministry of Health,Olmoran Centre,2,0,f,f,Operational,0.366667,37.033333
5810,15407,Ol-Njorowa Flower Farm Medical Clinic,Nakuru,Naivasha,Medical Clinic,Company Medical Service,Karagita Shopping Centre,0,0,f,f,Operational,-0.303099,36.080026
5811,18257,Oloibon Medical Centre,Machakos,Athi River,Medical Clinic,Private Practice - Clinical Officer,Mlolongo,0,0,f,f,Operational,-1.516667,37.266667
5812,15418,Oloika Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Magadi,0,0,f,f,Operational,-1.85,36.783333
5813,19267,Oloimirmir Dispensary,Kajiado,Kajiado Central,Dispensary,Ministry of Health,Bissil Town Centre,0,0,f,f,Operational,-1.85,36.783333
5814,15420,Olokurto Health Centre,Narok,Narok North,Health Centre,Ministry of Health,Narok,9,0,f,f,Operational,-1.083333,35.866667
5815,15421,Olokyin Health Centre,Bomet,Bomet East,Health Centre,Ministry of Health,Mulot Market,9,0,f,f,Operational,-0.783333,35.35
5816,16690,Ololchani Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Pending Opening,-1.083333,35.866667
5817,15422,Ololpironito Health Centre,Narok,Narok North,Health Centre,Ministry of Health,Narok,3,0,f,f,Operational,-1.083333,35.866667
5818,15423,Ololulunga District Hospital,Narok,Narok South,District Hospital,Ministry of Health,Ololulunga,14,1,f,f,Operational,-1.083333,35.866667
5819,15424,Olooltepes Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Kiserian,0,0,f,f,Operational,-1.85,36.783333
5820,18087,Oloolua Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Ngong,0,0,f,f,Operational,-1.85,36.783333
5821,15425,Olooseos Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Kiserian,0,0,f,f,Operational,-1.85,36.783333
5822,17867,Oloosirkon Disp,Kajiado,Isinya,Dispensary,Ministry of Health,Oloosirkon,0,0,f,f,Operational,-1.85,36.783333
5823,18088,Oloosirkon Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Oloosirkon,0,0,f,f,Operational,-1.85,36.783333
5824,15426,Olorika Dispensary,Kajiado,Loitoktok,Dispensary,Ministry of Health,Kimana,4,0,f,f,Operational,-1.85,36.783333
5825,17552,Oloropil Dispensary,Narok,Narok North,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,tipis centre,0,0,f,f,Operational,-1.083333,35.866667
5826,15428,Olorte Dispensary,Narok,Narok South,Dispensary,Ministry of Health,Entasekera Market,0,0,f,f,Operational,-1.083333,35.866667
5827,17798,Oloshoibor Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Ngong,0,0,f,f,Operational,-1.85,36.783333
5828,15431,Olposimoru Dispensary,Narok,Narok North,Dispensary,Ministry of Health,Elbargon,0,0,f,f,Operational,-1.083333,35.866667
5829,15432,Ol-Rongai Dispensary (Rongai),Nakuru,Rongai,Dispensary,Ministry of Health,Mogotio,0,0,f,f,Operational,-0.303099,36.080026
5830,15434,Oltepesi Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Kiserian,0,0,f,f,Operational,-1.85,36.783333
5831,15435,Oltiasika Dispensary,Kajiado,Loitoktok,Dispensary,Ministry of Health,Kimana Mkt,4,0,f,f,Operational,-1.85,36.783333
5832,12699,Ol-Torot Dispensary,Marsabit,Loyangalani,Dispensary,Ministry of Health,Marsabit,0,0,f,f,Operational,2.333333,37.983333
5833,15436,Oltukai Lodge Clinic,Kajiado,Loitoktok,Medical Clinic,Company Medical Service,Loitokitok,4,0,f,f,Operational,-1.85,36.783333
5834,19080,Oltukai Medical Clinic,Kajiado,Kajiado North,Medical Clinic,Private Practice - Nurse / Midwife,Kiserian,0,0,f,f,Operational,-1.85,36.783333
5835,18511,Olturoto Dispensary,Kajiado,Isinya,Dispensary,Ministry of Health,Olturoto,0,0,f,f,Operational,-1.85,36.783333
5836,13978,Ombek Dispensary,Homa Bay,Rachuonyo South,Dispensary,Ministry of Health,Ombek Market,0,0,f,f,Operational,-0.516667,34.45
5837,17607,Ombo Bita Dispensary,Migori,Awendo,Dispensary,Community Development Fund,Awendo Market Center,0,0,f,f,Operational,-1.066667,34.466667
5838,17039,Ombo Kowiti Dispensary,Migori,Uriri,Dispensary,Community Development Fund,Ombo Market Rapogi Oria juction of Othoro,0,0,f,f,Operational,-1.066667,34.466667
5839,13980,Omboga Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,Omboga Market,0,0,f,f,Operational,-0.516667,34.45
5840,13981,Omiro Dispensary,Homa Bay,Rachuonyo South,Dispensary,Ministry of Health,Riat Market,0,0,f,f,Operational,-0.516667,34.45
5841,13982,Omobera Dispensary,Kisii,Kenyenya,Dispensary,Ministry of Health,Kenyenya,0,0,f,f,Operational,-0.683333,34.766667
5842,13984,Omogwa Dispensary,Kisii,South Gucha,Dispensary,Ministry of Health,Nyamarambe,0,0,f,f,Operational,-0.683333,34.766667
5843,13985,Omorembe Health Centre (Gucha),Kisii,Gucha,Health Centre,Christian Health Association of Kenya,Sengera Market,0,0,f,f,Operational,-0.683333,34.766667
5844,13986,Omosaria Dispensary,Kisii,Nyamache,Dispensary,Ministry of Health,Kionyo,0,0,f,f,Operational,-0.683333,34.766667
5845,16264,Omwabo Medical Clinic,Nyamira,North Masaba,Medical Clinic,Private Enterprise (Institution),Bochari,2,0,f,f,Operational,-0.633333,34.933333
5846,20582,Oncology Reference Lab,Nairobi,Kibra,Laboratory (Stand-alone),Ministry of Health,Kenyatta National Hospital,0,0,f,f,Operational,-1.286389,36.817223
5847,17735,Ondong Dispensary,Migori,Migori,Dispensary,Ministry of Health,Ngege,2,0,f,f,Operational,-1.066667,34.466667
5848,16985,Oneno Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Omoya,0,0,f,f,Operational,-0.516667,34.45
5849,18892,Ong'amo Dispensary,Homa Bay,Rachuonyo South,Dispensary,Ministry of Health,Near Ong'amo Market,0,0,f,f,Operational,-0.516667,34.45
5850,15437,Ongata Dispensary,Uasin Gishu,Wareng,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
5851,15439,Ongata Naado Dispensary,Narok,Narok North,Dispensary,Ministry of Health,Narok,10,0,f,f,Operational,-1.083333,35.866667
5852,15440,Ongata Rongai Health Centre,Kajiado,Kajiado North,Health Centre,Ministry of Health,Rongai,16,1,f,f,Operational,-1.85,36.783333
5853,13987,Ong'ielo Health Centre,Siaya,Rarieda,Health Centre,Ministry of Health,Kalandin,0,0,f,f,Operational,0.066667,34.283333
5854,13988,Ongito Dispensary,Migori,Uriri,Dispensary,Ministry of Health,Thim Lich,0,0,f,f,Operational,-1.066667,34.466667
5855,13989,Ongo Health Centre,Migori,Rongo,Health Centre,Ministry of Health,Ranen,4,0,f,f,Operational,-1.066667,34.466667
